OBJECTID,UNIQUE_ID,Pentad NAME,PENTAD,VEG NAME CENTROID,Veg Extent,Veg_WEIGHT,MAX_OF_PROPORTION,ACCESSIBLE,PREFERRED Pentad,SG_APPLICATION,BIOREGION,Rain_season,Elev_range,Elev,MAP_CTN,PEMO,Chill,MinT_07,MAP,Frost,MeanT_02,APAN,MeanT_07,GDD0,GDD5,MTCO,MTWA,AETPET,WET,DRY,tri_mean,tri_sd,tri_med
2480,5503,Northern Cape_3230_2015,3230_2015,Tanqua Karoo,6988.3135,4441,79,1,0,208 ER,Rainshadow Valley Karoo Bioregion,2,434,569.6692,40.88,1711.12,668.324,2.72,178.92,20.6,24.08,2633.4041,10.04,6191.4,4366.4,9.2,23.9,0.088,0,-136.4,201.5564475,202.6612401,101.4445661
2481,5504,Northern Cape_3230_2020,3230_2020,Tanqua Escarpment Shrubland,1321.3262,4810,98,0,0,208 ER,Rainshadow Valley Karoo Bioregion,2,836,905.2646,39.68,1662.6801,1046.224,1.52,247.16,31.16,22.88,2529.7319,8.88,6191.4,4366.4,9.2,23.9,0.088,0,-136.4,459.0740683,202.5238439,463.4727608
2482,5505,Northern Cape_3230_2025,3230_2025,Roggeveld Shale Renosterveld,2916.9036,5902,98,1,0,208 ER,Karoo Renosterveld Bioregion,2,667,1247.1931,38.04,1646.12,1267.048,0.92,316.4,37.88,22.4,2500.7161,7.96,6191.4,4366.4,9.2,23.9,0.088,0,-136.4,296.3215623,267.5063774,197.1775849
2483,5506,Northern Cape_3230_2030,3230_2030,Tanqua Escarpment Shrubland,1321.3262,5816,98,1,0,208 ER,Rainshadow Valley Karoo Bioregion,2,767,1346.2953,35.88,1622.08,1455.7159,0.52,340.4,45.8,21.6,2464.2881,7.44,4784.7,2959.8,6.2,19.5,0.176,6.2,-96.2,403.3655493,303.6183946,440.8032232
2484,5507,Northern Cape_3230_2035,3230_2035,Roggeveld Shale Renosterveld,2916.9036,6649,98,1,0,208 ER,Karoo Renosterveld Bioregion,2,538,1525.2729,33.28,1560.6,1753.056,0,352,71,20.16,2371.2881,6.12,4784.7,2959.8,6.2,19.5,0.176,6.2,-96.2,219.5918319,272.1072988,55.63721758
2485,5508,Northern Cape_3230_2040,3230_2040,Roggeveld Shale Renosterveld,2916.9036,7097,98,1,0,208 ER,Karoo Renosterveld Bioregion,2,104,1556.8693,30.32,1559.3199,1769.076,0,313.08,77.28,20.08,2369.6721,6,4784.7,2959.8,6.2,19.5,0.176,6.2,-96.2,50.40855506,36.04977768,39.88734135
2486,5509,Northern Cape_3230_2045,3230_2045,Roggeveld Shale Renosterveld,2916.9036,7000,98,1,0,208 ER,Karoo Renosterveld Bioregion,2,151,1524.4861,26.72,1562.04,1741.78,0,318.44,73.72,20.48,2374.6799,6,4318.8,2494.1,5.1,18.1,0.222,10.2,-80.3,110.1500771,48.1454017,106.0942977
2487,5510,Northern Cape_3230_2050,3230_2050,Roggeveld Karoo,5655.5396,6799,98,1,0,208 ER,Trans-Escarpment Succulent Karoo Bioregion,2.8,168,1467.5435,24.04,1568.6,1521.8361,0,316.08,71.12,20.8,2384.5959,6.28,4318.8,2494.1,5.1,18.1,0.222,10.2,-80.3,91.57437903,54.47171961,84.43339242
2488,5511,Northern Cape_3230_2055,3230_2055,Roggeveld Karoo,5655.5396,6846,98,1,0,208 ER,Trans-Escarpment Succulent Karoo Bioregion,6,238,1496.9984,23,1563.12,1276.072,0,306.12,70.76,20.56,2375.7361,6,4318.8,2494.1,5.1,18.1,0.222,10.2,-80.3,121.8278491,74.91124987,103.8941765
2489,5512,Northern Cape_3230_2100,3230_2100,Roggeveld Shale Renosterveld,2916.9036,6986,98,1,0,208 ER,Karoo Renosterveld Bioregion,6,339,1539.9017,23.12,1560.08,1303.08,0,268.56,72.6,20.16,2371.22,5.96,4832.7,3007.7,6,19.7,0.184,1.2,-96.5,144.9591224,75.88315522,127.5382296
2490,5513,Northern Cape_3230_2105,3230_2105,Roggeveld Karoo,5655.5396,6967,100,0,0,208 ER,Trans-Escarpment Succulent Karoo Bioregion,6,669,1457.6083,24.84,1574.12,1219.568,0.28,272.24,53.68,20.76,2392.728,6.6,4832.7,3007.7,6,19.7,0.184,1.2,-96.5,404.9583426,271.8790158,326.8225818
2491,5514,Northern Cape_3230_2110,3230_2110,Gamka Karoo,20324.9068,7170,100,0,0,208 ER,Lower Karoo Bioregion,6,650,1083.7836,27.44,1635.4399,923.056,1.48,226.92,37.08,22.16,2485.3081,8.48,4832.7,3007.7,6,19.7,0.184,1.2,-96.5,381.6481327,222.7025741,369.2966287
2492,5515,Western Cape_3230_2115,3230_2115,Gamka Karoo,20324.9068,7247,100,0,0,208 ER,Lower Karoo Bioregion,6,425,929.3721,30.48,1656.8,775.956,2.24,201.56,30.92,22.76,2518.1001,9.32,6013.1,4188.1,8,23.2,0.105,0,-138.8,196.3522829,161.1492031,129.5723736
2493,5516,Western Cape_3230_2120,3230_2120,Gamka Karoo,20324.9068,7247,100,0,0,208 ER,Lower Karoo Bioregion,6,411,892.5052,35.56,1660.48,739.44,2.44,193.08,29.04,22.76,2522.9841,9.52,6013.1,4188.1,8,23.2,0.105,0,-138.8,183.5360821,121.0711813,149.6863387
2494,5517,Western Cape_3230_2125,3230_2125,Gamka Karoo,20324.9068,7247,100,0,0,208 ER,Lower Karoo Bioregion,6,324,846.7325,43.44,1661.36,720.792,2.48,186.84,28.2,22.92,2524.9641,9.72,6013.1,4188.1,8,23.2,0.105,0,-138.8,124.2224388,90.42372451,94.05583144
2495,5518,Western Cape_3230_2130,3230_2130,Gamka Karoo,20324.9068,7247,100,1,0,208 ER,Lower Karoo Bioregion,6,153,782.9207,53.92,1678.08,634.116,3,140.16,24.92,23,2550.584,10,6090.1,4265.1,8.4,23.3,0.11,0,-137.9,81.83154469,56.70961892,63.08724118
2496,5519,Western Cape_3230_2135,3230_2135,Gamka Karoo,20324.9068,7247,100,1,0,208 ER,Lower Karoo Bioregion,6,104,730.6795,55,1682.9,586.525,3,128.96,22.85,23,2557.6602,10,6090.1,4265.1,8.4,23.3,0.11,0,-137.9,57.51214569,37.13509406,47.02127178
2497,5520,Western Cape_3230_2140,3230_2140,Gamka Karoo,20324.9068,7248,100,0,0,208 ER,Lower Karoo Bioregion,6,107,692.5157,54.72,1684.92,549.484,3,130.88,21,23,2560.748,10,6090.1,4265.1,8.4,23.3,0.11,0,-137.9,43.0433135,25.16263405,36.78314832
2498,5521,Western Cape_3230_2145,3230_2145,Gamka Karoo,20324.9068,7202,100,1,0,208 ER,Lower Karoo Bioregion,6,96,674.3275,57.96,1684.04,521.38,3,147.6,18.52,23,2558.3481,10.72,6315.4,4490.4,9.6,23.7,0.111,0,-138.1,53.30505755,29.2357107,46.84015371
2499,5522,Western Cape_3230_2150,3230_2150,Gamka Karoo,20324.9068,7140,100,1,0,208 ER,Lower Karoo Bioregion,6,92,660.7594,56.04,1686.04,508.696,3.04,125.8,17.76,23,2562.644,10.96,6315.4,4490.4,9.6,23.7,0.111,0,-138.1,50.17855474,29.35951996,43.3474336
2500,5523,Western Cape_3230_2155,3230_2155,Gamka Karoo,20324.9068,7248,100,0,0,208 ER,Lower Karoo Bioregion,6,90,668.708,51.08,1682.6,509.668,3,128.68,17.84,23,2556.6279,10.96,6315.4,4490.4,9.6,23.7,0.111,0,-138.1,47.78675408,22.25858418,42.26109322
2501,5524,Western Cape_3230_2200,3230_2200,Gamka Karoo,20324.9068,7247,100,0,0,208 ER,Lower Karoo Bioregion,6,95,654.731,47.32,1676.5601,499.352,3.2,150.96,17.36,23,2548.324,11,6394.5,4569.6,10.4,23.8,0.128,0,-131.4,51.10471477,26.85203099,44.65422712
2502,5525,Western Cape_3230_2205,3230_2205,Gamka Karoo,20324.9068,7249,100,0,0,208 ER,Lower Karoo Bioregion,6,98,672.603,44.2,1670.64,509.756,3,155.84,17.92,23,2539.364,11,6394.5,4569.6,10.4,23.8,0.128,0,-131.4,52.58656692,30.73107393,43.33589736
2503,5526,Western Cape_3230_2210,3230_2210,Gamka Karoo,20324.9068,7242,100,1,0,208 ER,Lower Karoo Bioregion,6,113,683.0826,42.2,1664.92,517.4,3,164.32,18.44,23,2530.6001,10.84,6394.5,4569.6,10.4,23.8,0.128,0,-131.4,43.00057432,19.18114331,38.39270764
2504,5527,Western Cape_3230_2215,3230_2215,Gamka Karoo,20324.9068,7190,100,1,0,208 ER,Lower Karoo Bioregion,6,94,687.7619,40.44,1660.92,529.108,3,163.96,18.68,23,2524.1479,10.6,6328.7,4503.7,10.7,23.4,0.159,0,-118.9,41.78258137,19.56825937,37.88139385
2505,5528,Western Cape_3230_2220,3230_2220,Gamka Karoo,20324.9068,7203,100,0,0,208 ER,Lower Karoo Bioregion,6,102,710.743,37.68,1653.24,548.936,3,165.6,19.68,23,2512.8999,10.24,6328.7,4503.7,10.7,23.4,0.159,0,-118.9,48.95419716,25.66715595,43.37049688
2506,5529,Western Cape_3230_2225,3230_2225,Gamka Karoo,20324.9068,7236,100,0,0,208 ER,Lower Karoo Bioregion,6,154,776.7563,36,1639,611.264,3,172.96,22.8,22.84,2491.52,10,6328.7,4503.7,10.7,23.4,0.159,0,-118.9,85.13941265,49.70562197,70
2507,5530,Western Cape_3230_2230,3230_2230,Gamka Karoo,20324.9068,7251,100,1,0,208 ER,Lower Karoo Bioregion,6,148,843.4168,35,1618.88,700.956,2.72,187.44,27.04,22.04,2461.012,9.92,6208.9,4383.9,10.8,23,0.191,0,-106.5,61.02317577,25.57006696,55.26300752
2508,5531,Western Cape_3230_2235,3230_2235,Gamka Karoo,20324.9068,7249,100,0,0,208 ER,Lower Karoo Bioregion,6,79,872.7604,35,1615.84,745.784,2.12,183.64,30,22,2456.1519,9.8,6208.9,4383.9,10.8,23,0.191,0,-106.5,27.9048215,12.71619133,24.45403852
2509,5532,Western Cape_3230_2240,3230_2240,Gamka Karoo,20324.9068,7237,100,0,0,208 ER,Lower Karoo Bioregion,6,53,863.653,35.04,1617.84,723.372,2.32,182.76,29.44,22,2459.0161,10,6208.9,4383.9,10.8,23,0.191,0,-106.5,20.13908067,9.135057604,18.11077028
2510,5533,Western Cape_3230_2245,3230_2245,Gamka Karoo,20324.9068,7229,100,1,0,208 ER,Lower Karoo Bioregion,6,67,850.7672,35.32,1618.84,695.252,2.84,183.92,27.8,22,2461.4199,10,6224.4,4399.4,10.8,23.1,0.191,0,-107.1,26.12717623,14.60754662,21.16601049
2511,5534,Western Cape_3230_2250,3230_2250,Gamka Karoo,20324.9068,7027,100,1,0,208 ER,Lower Karoo Bioregion,6,58,844.2012,35.56,1618.28,688.988,2.96,189.4,27.56,22,2460.04,10,6224.4,4399.4,10.8,23.1,0.191,0,-107.1,24.61581551,16.03053072,19.13112647
2512,5535,Western Cape_3230_2255,3230_2255,Gamka Karoo,20324.9068,7204,100,1,0,208 ER,Lower Karoo Bioregion,6,34,841.2076,36.2,1616.28,680.688,3,191.28,27.28,22,2457.3201,10,6224.4,4399.4,10.8,23.1,0.191,0,-107.1,15.48046341,4.909218429,14.14213562
2513,5536,Western Cape_3230_2300,3230_2300,Gamka Karoo,20324.9068,7209,100,1,0,208 ER,Lower Karoo Bioregion,6,87,855.4342,37,1610.84,686.912,2.92,198.84,27.36,22,2449.2439,10,6163.2,4338.2,10.5,23,0.192,0,-107,27.38127803,16.74812451,20.90454496
2514,5537,Western Cape_3230_2305,3230_2305,Gamka Karoo,20324.9068,7254,100,1,0,208 ER,Lower Karoo Bioregion,6,82,879.0551,37.8,1604.92,717.208,2.32,199.16,28.92,22,2439.5759,9.96,6163.2,4338.2,10.5,23,0.192,0,-107,27.16868316,11.27086464,24.41311123
2515,5538,Western Cape_3230_2310,3230_2310,Gamka Karoo,20324.9068,7254,100,1,0,208 ER,Lower Karoo Bioregion,6,83,892.3618,38,1601.5601,740.172,2.08,195.28,29.76,22,2434.8479,9.56,6163.2,4338.2,10.5,23,0.192,0,-107,30.89374801,19.7829273,24.0208243
2516,5539,Western Cape_3230_2315,3230_2315,Gamka Karoo,20324.9068,7255,100,1,0,208 ER,Lower Karoo Bioregion,6,41,887.1255,37.6,1599.64,735.952,2,193,29.6,22,2432.104,9.92,6130.4,4305.4,10.2,23,0.194,0,-106.8,19.31903885,5.21766847,18.33030278
2517,5540,Eastern Cape_3230_2320,3230_2320,Gamka Karoo,20324.9068,7241,100,1,0,208 ER,Lower Karoo Bioregion,6,44,862.1588,36.92,1601.76,709.152,2.2,182.48,28.12,22,2435.8679,10,6130.4,4305.4,10.2,23,0.194,0,-106.8,22.07431657,8.717012731,20.22374842
2518,5541,Eastern Cape_3230_2325,3230_2325,Eastern Lower Karoo,8321.0626,7195,100,1,0,208 ER,Lower Karoo Bioregion,6,43,837.9524,36.48,1605.12,681.168,3,174.8,26.56,22,2441.584,10,6130.4,4305.4,10.2,23,0.194,0,-106.8,18.55265152,5.98078951,17.54992877
2519,5542,Eastern Cape_3230_2330,3230_2330,Gamka Karoo,20324.9068,7007,100,1,0,208 ER,Lower Karoo Bioregion,6,62,824.4987,36.2,1607.2,660.432,3,170.84,25.48,22,2444.6121,10,6209.4,4384.4,10.3,23.2,0.193,0,-108.1,21.71233861,16.5803958,15.68438714
2520,5543,Eastern Cape_3230_2335,3230_2335,Eastern Lower Karoo,8321.0626,7127,100,1,0,208 ER,Lower Karoo Bioregion,6,70,832.033,35.92,1604.48,668.128,2.96,183.16,25.84,22,2439.988,10,6209.4,4384.4,10.3,23.2,0.193,0,-108.1,27.56181951,18.87050462,20.95232684
2521,5544,Eastern Cape_3230_2340,3230_2340,Eastern Lower Karoo,8321.0626,7218,100,1,0,208 ER,Lower Karoo Bioregion,6,64,838.9326,35,1612.04,665.992,2.64,211.88,27.2,22,2451.064,10,6209.4,4384.4,10.3,23.2,0.193,0,-108.1,20.8539628,11.98066746,17.23368794
2522,5545,Eastern Cape_3230_2345,3230_2345,Eastern Lower Karoo,8321.0626,7219,100,1,0,208 ER,Lower Karoo Bioregion,6,56,851.0962,34.76,1612.8,672.352,2.04,225.32,27.96,22,2451.5039,10,6127.6,4302.6,10.1,22.8,0.21,0,-101.5,21.27544633,8.92607442,19.46792233
2523,5546,Eastern Cape_3230_2350,3230_2350,Eastern Lower Karoo,8321.0626,7185,100,1,0,208 ER,Lower Karoo Bioregion,6,84,839.2992,34.56,1601.92,669.46,2.24,245.84,27.4,22,2436.8521,10,6127.6,4302.6,10.1,22.8,0.21,0,-101.5,28.92587699,16.06253569,24.35159132
2524,5547,Eastern Cape_3230_2355,3230_2355,Southern Karoo Riviere,5299.1347,7137,100,1,0,208 ER,Inland Saline Vegetation,6,81,804.5817,35.32,1599.8,631.224,3,268.6,25.48,22,2433.1719,10,6127.6,4302.6,10.1,22.8,0.21,0,-101.5,20.71860799,8.796418158,18.97366596
2525,5548,Eastern Cape_3230_2400,3230_2400,Camdebo Escarpment Thicket,1976.2172,7215,101,1,0,208 ER,Albany Thicket,6,126,792.2426,36.2,1603.28,617.396,3,247,24.08,22,2439.1799,10,6318.7,4493.7,10.8,23.1,0.216,0,-99.8,40.62430887,44.01801041,24.69817807
2526,5549,Eastern Cape_3230_2405,3230_2405,Eastern Lower Karoo,8321.0626,7216,100,1,0,208 ER,Lower Karoo Bioregion,6,59,757.7618,37,1597.4,579.168,3,265.6,21.56,22,2429.6079,10,6318.7,4493.7,10.8,23.1,0.216,0,-99.8,21.85153976,9.426199586,19.39071943
2527,5550,Eastern Cape_3230_2410,3230_2410,Eastern Lower Karoo,8321.0626,7203,100,1,0,208 ER,Lower Karoo Bioregion,6,107,758.9592,37.36,1589.04,572.696,3,264.88,20.96,22,2417.0039,10,6318.7,4493.7,10.8,23.1,0.216,0,-99.8,35.93111231,19.596851,29.76575213
2528,5551,Eastern Cape_3230_2415,3230_2415,Eastern Lower Karoo,8321.0626,7249,101,1,0,208 ER,Lower Karoo Bioregion,6,529,827.4856,37.96,1578.52,610.16,2.88,283.76,22.4,21.96,2401.04,9.96,6472.2,4647.2,11.5,23.5,0.224,0,-97.4,148.670781,200.9221083,52.68775949
2529,5552,Eastern Cape_3230_2420,3230_2420,Camdebo Escarpment Thicket,1976.2172,7292,101,1,0,208 ER,Albany Thicket,6,453,850.7598,38.4,1567.04,663.092,2.64,289.16,22.72,21.76,2384.0081,9.8,6472.2,4647.2,11.5,23.5,0.224,0,-97.4,249.2026503,199.1164373,203.440409
2530,5553,Eastern Cape_3230_2425,3230_2425,Eastern Lower Karoo,8321.0626,7204,101,1,0,208 ER,Lower Karoo Bioregion,6,439,665.3578,38.68,1595.84,488.624,3.28,272.44,16.24,22.56,2427.1001,10.84,6472.2,4647.2,11.5,23.5,0.224,0,-97.4,75.79063636,126.4660345,38.07886553
2531,5554,Eastern Cape_3230_2430,3230_2430,Southern Karoo Riviere,5299.1347,7109,100,1,0,208 ER,Inland Saline Vegetation,6,76,612.1664,37.56,1604.48,427.084,3.96,265.84,13.96,23,2440.4121,11,6671.2,4846.2,12.1,24,0.219,0,-99.4,29.09193166,13.80549571,25.63201124
2532,5555,Eastern Cape_3230_2435,3230_2435,Eastern Lower Karoo,8321.0626,7227,100,1,0,208 ER,Lower Karoo Bioregion,6,80,623.618,36.12,1602.08,429.256,3.92,254.04,13.96,22.92,2436.9761,11,6671.2,4846.2,12.1,24,0.219,0,-99.4,21.68895525,5.315801608,20.78460969
2533,5556,Eastern Cape_3230_2440,3230_2440,Eastern Lower Karoo,8321.0626,7228,100,1,0,208 ER,Lower Karoo Bioregion,6,97,652.5314,34.76,1591.48,450.484,3.52,257.4,14.8,22.6,2421.0039,11,6671.2,4846.2,12.1,24,0.219,0,-99.4,29.23032861,11.57818241,26.11512971
2534,5557,Eastern Cape_3230_2445,3230_2445,Eastern Lower Karoo,8321.0626,7183,101,1,0,202 ER,Lower Karoo Bioregion,6,81,689.241,33.52,1579.28,481.284,3,264.32,16.4,22,2402.188,11,6440.7,4615.7,11.6,23.2,0.248,0,-87.5,29.54129234,13.60955263,25.19920634
2535,5558,Eastern Cape_3230_2450,3230_2450,Eastern Lower Karoo,8321.0626,7167,101,1,0,202 ER,Lower Karoo Bioregion,6,123,704.091,32.36,1569.4,493.344,3,275.52,17.08,22,2387.1201,11,6440.7,4615.7,11.6,23.2,0.248,0,-87.5,24.56930734,8.959692889,22.627417
2536,5559,Eastern Cape_3230_2455,3230_2455,Eastern Lower Karoo,8321.0626,7106,101,1,0,202 ER,Lower Karoo Bioregion,6,140,737.1675,31.76,1550.28,528.236,3,303.52,18.6,22,2358.792,10.64,6440.7,4615.7,11.6,23.2,0.248,0,-87.5,42.106396,34.07939473,28.14249456
2537,5560,Eastern Cape_3230_2500,3230_2500,Eastern Lower Karoo,8321.0626,7262,101,1,0,202 ER,Lower Karoo Bioregion,6,579,792.265,31.04,1530.16,576.984,3,320.28,20.44,21.96,2329.252,10,6339.8,4514.8,11.4,22.8,0.275,0,-77,87.24566881,156.1758563,41.74925149
2538,5561,Eastern Cape_3230_2505,3230_2505,Southern Karoo Riviere,5299.1347,7149,101,1,0,202 ER,Inland Saline Vegetation,6,374,759.1004,29.92,1528.28,546.712,3,322,19.2,22,2324.7439,10.44,6339.8,4514.8,11.4,22.8,0.275,0,-77,43.76069664,60.70816509,35.41186242
2539,5562,Eastern Cape_3230_2510,3230_2510,Camdebo Escarpment Thicket,1976.2172,7234,101,1,0,202 ER,Albany Thicket,6,1037,1002.205,27.68,1551.6,724.112,2.48,405.08,22.36,21.16,2242.624,9.52,6339.8,4514.8,11.4,22.8,0.275,0,-77,443.257667,346.707906,370.6184021
2540,5563,Eastern Cape_3230_2515,3230_2515,Camdebo Escarpment Thicket,1976.2172,7212,101,0,0,202 ER,Albany Thicket,5.8,979,1294.2478,24.36,1518.12,1013.4,1.32,428.56,31.76,19.64,2141.98,8.28,5636.3,3811.3,9.7,20.5,0.414,2.9,-29.2,497.0185933,295.0570685,432.7516609
2541,5564,Eastern Cape_3230_2520,3230_2520,Karoo Escarpment Grassland,8378.3019,7133,98,1,0,202 ER,Dry Highveld Grassland Bioregion,6,642,1285.4552,24,1502.4399,1082.4561,0.56,387.52,48.56,19.2,2099.428,7.44,5636.3,3811.3,9.7,20.5,0.414,2.9,-29.2,330.8873866,146.3651603,303.1319845
2542,5565,Eastern Cape_3230_2525,3230_2525,Karoo Escarpment Grassland,8378.3019,7107,98,1,0,221 ER,Dry Highveld Grassland Bioregion,5.96,670,1081.3196,25.8,1539.52,861.092,1.88,363.28,34.2,20.2,2152.9561,8.88,5636.3,3811.3,9.7,20.5,0.414,2.9,-29.2,206.0308987,206.9358487,125.546804
2543,5566,Eastern Cape_3230_2530,3230_2530,Karoo Escarpment Grassland,8378.3019,7131,98,1,0,221 ER,Dry Highveld Grassland Bioregion,6,794,1273.2014,28.2,1473.52,996.22,1.12,427.48,39.52,19.44,2062.168,8.36,5484.8,3659.8,9.4,19.9,0.466,9.7,-18.1,476.304576,256.4960197,424.7693492
2544,5567,Eastern Cape_3230_2535,3230_2535,Karoo Escarpment Grassland,8378.3019,6709,98,1,0,221 ER,Dry Highveld Grassland Bioregion,6,676,1131.887,30.8,1470.8,907.816,1.68,387.88,34.32,19.8,2060.384,8.72,5484.8,3659.8,9.4,19.9,0.466,9.7,-18.1,423.4984253,172.0601355,428.3287073
2545,5568,Eastern Cape_3230_2540,3230_2540,Great Fish Thicket,6763.3653,5413,98,1,0,221 ER,Albany Thicket,6,634,965.4183,32.88,1481.08,728.512,3,412.12,19.04,20.56,2075.9041,9.88,5484.8,3659.8,9.4,19.9,0.466,9.7,-18.1,521.0172366,197.5936617,514.6027594
2546,5569,Eastern Cape_3230_2545,3230_2545,Great Fish Thicket,6763.3653,5433,95,1,0,221 ER,Albany Thicket,6,497,827.8459,34.04,1508.5601,542.132,3.8,368.64,13.76,21.44,2115.2439,10.84,6138.8,4313.8,11.3,21.6,0.413,1.7,-31.7,308.4693713,211.5111994,256.7469571
2547,5570,Eastern Cape_3230_2550,3230_2550,Great Fish Thicket,6763.3653,5079,85,1,0,221 ER,Albany Thicket,5.96,848,892.8353,34.24,1470.84,550.04,3.64,438.48,14.04,21.24,2065.0361,10.68,6138.8,4313.8,11.3,21.6,0.413,1.7,-31.7,365.5821424,259.037248,298.7440376
2548,5571,Eastern Cape_3230_2555,3230_2555,Great Fish Thicket,6763.3653,4999,69,1,0,221 ER,Albany Thicket,6,748,869.7473,31.92,1461.6,550.976,3.96,421.68,11.88,21.08,2038.424,10.76,6138.8,4313.8,11.3,21.6,0.413,1.7,-31.7,412.6130232,256.1673782,365.1479152
2549,5572,Eastern Cape_3230_2600,3230_2600,Amathole Montane Grassland,4419.5492,4971,98,1,0,221 ER,Drakensberg Grassland Bioregion,6,761,1082.2168,30.12,1468.28,684.584,3.36,476.32,16.68,20.2,1949.912,10.28,5808.1,3983.1,10.4,20.7,0.476,8.1,-15.1,565.9943689,258.4250869,598.9782968
2550,5573,Eastern Cape_3230_2605,3230_2605,Amathole Montane Grassland,4419.5492,3237,98,0,0,221 ER,Drakensberg Grassland Bioregion,6,675,1268.4072,29.72,1362.08,939.852,2,554.72,33,18.92,1810.224,8.72,5808.1,3983.1,10.4,20.7,0.476,8.1,-15.1,551.9712766,186.0289505,553.8682154
2551,5574,Eastern Cape_3230_2610,3230_2610,Southern Mistbelt Forest,1100.1545,3370,78,1,0,221 ER,Zonal & Intrazonal Forests,5.92,769,1098.8378,29.76,1413.96,764.42,3,569.68,21.44,19.84,1878.6801,9.84,5808.1,3983.1,10.4,20.7,0.476,8.1,-15.1,559.8711652,184.5975428,569.0228466
2552,5575,Eastern Cape_3230_2615,3230_2615,Amathole Montane Grassland,4419.5492,3819,78,1,0,221 ER,Drakensberg Grassland Bioregion,5.64,603,937.4804,30.76,1462.4399,592.644,3.64,549.24,14.08,20.68,1942.816,10.6,5856.2,4031.2,10.7,20.9,0.515,15.2,-9,464.439069,193.6475467,443.6000451
2553,5576,Eastern Cape_3230_2620,3230_2620,Amathole Montane Grassland,4419.5492,2670,78,1,0,Buffer,Drakensberg Grassland Bioregion,6,542,965.9857,31.04,1434.28,626.544,3.52,518.64,16.48,20.52,1906.312,10.48,5856.2,4031.2,10.7,20.9,0.515,15.2,-9,379.2574153,163.4752401,354.2372087
2554,5577,Eastern Cape_3230_2625,3230_2625,Amathole Montane Grassland,4419.5492,2607,78,1,0,Buffer,Drakensberg Grassland Bioregion,6,686,1136.5044,30.2,1365.72,772.136,2.56,581.48,24,19.68,1815.468,9.84,5856.2,4031.2,10.7,20.9,0.515,15.2,-9,323.058615,153.0577713,283.220762
2602,5698,Northern Cape_3225_1940,3225_1940,Tanqua Karoo,6988.3135,4198,58,0,0,Buffer,Rainshadow Valley Karoo Bioregion,2,113,374.9354,52.44,1636.8,531.108,3.92,117.4,12,24.08,2615.9761,11,6859.4,5034.4,11.5,25.7,0.127,8.5,-111.6,40.0512888,21.77723647,33.58571125
2603,5699,Western Cape_3225_1945,3225_1945,Tanqua Karoo,6988.3135,4517,79,1,0,208 ER,Rainshadow Valley Karoo Bioregion,2,69,345.4318,50.48,1667.4,472.756,4,97.96,11.8,24.88,2663.092,11,6889.7,5064.7,11.3,26,0.097,0,-124.5,20.49191197,7.267104233,18.89444363
2604,5700,Western Cape_3225_1950,3225_1950,Tanqua Karoo,6988.3135,4211,79,1,0,208 ER,Rainshadow Valley Karoo Bioregion,2,103,372.8863,48.28,1669,490.596,3.64,118.96,12.96,24.96,2665.8599,11,6889.7,5064.7,11.3,26,0.097,0,-124.5,28.53076881,10.34418977,26.68332813
2605,5701,Western Cape_3225_1955,3225_1955,Tanqua Karoo,6988.3135,4198,58,1,0,208 ER,Rainshadow Valley Karoo Bioregion,2,107,419.1514,46.2,1668.96,502.216,3.72,129.84,13.44,24.6,2664.6321,11,6889.7,5064.7,11.3,26,0.097,0,-124.5,41.67206324,19.83901794,36.79673899
2606,5702,Western Cape_3225_2000,3225_2000,Tanqua Karoo,6988.3135,4248,79,1,0,208 ER,Rainshadow Valley Karoo Bioregion,2,290,462.6584,43.52,1656.4399,545.932,3.16,177.44,15.44,24.4,2644.7319,10.84,6782.8,4957.8,10.8,25.7,0.081,0,-137,62.39005662,42.13094476,46.24932432
2607,5703,Northern Cape_3225_2005,3225_2005,Koedoesberge-Moordenaars Karoo,4714.5009,5059,79,1,0,208 ER,Rainshadow Valley Karoo Bioregion,2.16,718,534.7769,40.36,1688.04,630.924,2.8,250,16.72,24.24,2626.2241,10.52,6782.8,4957.8,10.8,25.7,0.081,0,-137,215.6181758,274.8287691,107.1307612
2608,5704,Northern Cape_3225_2010,3225_2010,Tanqua Wash Riviere,2130.0794,5349,79,1,0,208 ER,Inland Saline Vegetation,2,128,473.3815,40.32,1689.6,534.944,3,146.48,17.44,24.92,2686.6399,11,6782.8,4957.8,10.8,25.7,0.081,0,-137,71.06203623,34.57222297,65.29165337
2609,5705,Northern Cape_3225_2015,3225_2015,Tanqua Wash Riviere,2130.0794,5272,79,1,0,208 ER,Inland Saline Vegetation,2,738,642.9775,40.88,1665.08,731.928,2.4,196.08,22.32,23.8,2621.6919,9.92,4744.8,2919.8,6.3,19.4,0.182,9.7,-93.3,242.759877,260.8538669,90.75241044
2610,5706,Northern Cape_3225_2020,3225_2020,Tanqua Escarpment Shrubland,1321.3262,5830,98,0,0,208 ER,Rainshadow Valley Karoo Bioregion,2,805,1184.1649,39.72,1637.52,1336.16,0.92,310.2,38.88,21.92,2486.5481,8,4744.8,2919.8,6.3,19.4,0.182,9.7,-93.3,385.3150353,291.2133537,398.4382009
